id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q155-P31-Q3624078-5f34830d-0	Q155	'Brazil'@en	P31	P31	Q3624078	'sovereign state'@en	Q155-P30-Q18-96724c27-0	Q155	'Brazil'@en	P30	'continent'@en	Q18	'South America'@en	Q155-P30-Q18-96724c27-0-P30	Q155-P30-Q18-96724c27-0		ckgr9	ckg:Context Type	ckgL1	Location
Q155-P31-Q6256-6ece7566-0	Q155	'Brazil'@en	P31	P31	Q6256	'country'@en	Q155-P30-Q18-96724c27-0	Q155	'Brazil'@en	P30	'continent'@en	Q18	'South America'@en	Q155-P30-Q18-96724c27-0-P30	Q155-P30-Q18-96724c27-0		ckgr9	ckg:Context Type	ckgL1	Location
