id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q155-P1906-Q5176750-487a82b1-0	Q155	'Brazil'@en	P1906	'office held by head of state'@en	Q5176750	'President of Brazil'@en	Q155-P1906-Q5176750-487a82b1-0-P580	Q155-P1906-Q5176750-487a82b1-0		P580	'start time'@en	unknown	
Q155-P1906-Q5176750-487a82b1-0	Q155	'Brazil'@en	P1906	'office held by head of state'@en	Q5176750	'President of Brazil'@en	Q155-P1906-Q5176750-487a82b1-0-P805	Q155-P1906-Q5176750-487a82b1-0		P805	'statement is subject of'@en	unknown	
