id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q155-P6-Q463533-449831e6-0	Q155	'Brazil'@en	P6	'head of government'@en	Q463533	'Michel Temer'@en	Q155-P6-Q463533-449831e6-0-P582-062eaa-0	Q155-P6-Q463533-449831e6-0		P582	'end time'@en	^2019-01-01T00:00:00Z/11		ckg:c4	ckgT1	Temporal	ckgr1	ckg:Represented By	P582	'end time'@en
