id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q45-P1365-Q45670-84f93933-0	Q45	'Portugal'@en	P1365	'replaces'@en	Q45670	'Kingdom of Portugal'@en	Q45-P1365-Q45670-84f93933-0-P585	Q45-P1365-Q45670-84f93933-0		P585	'point in time'@en	unknown	
Q45-P1365-Q45670-84f93933-0	Q45	'Portugal'@en	P1365	'replaces'@en	Q45670	'Kingdom of Portugal'@en	Q45-P1365-Q45670-84f93933-0-P828	Q45-P1365-Q45670-84f93933-0		P828	'has cause'@en	unknown	
Q903779-P1365-Q45670-37b2006f-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P1365	'replaces'@en	Q45670	'Kingdom of Portugal'@en	Q903779-P1365-Q45670-37b2006f-0-P580	Q903779-P1365-Q45670-37b2006f-0		P580	'start time'@en	unknown	
Q903779-P1365-Q45670-37b2006f-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P1365	'replaces'@en	Q45670	'Kingdom of Portugal'@en	Q903779-P1365-Q45670-37b2006f-0-P828	Q903779-P1365-Q45670-37b2006f-0		P828	'has cause'@en	unknown	
Q155-P1365-Q5848654-abcbe521-0	Q155	'Brazil'@en	P1365	'replaces'@en	Q5848654	'Republic of the United States of Brazil'@en	Q155-P1365-Q5848654-abcbe521-0-P580	Q155-P1365-Q5848654-abcbe521-0		P580	'start time'@en	unknown	
Q155-P1365-Q5848654-abcbe521-0	Q155	'Brazil'@en	P1365	'replaces'@en	Q5848654	'Republic of the United States of Brazil'@en	Q155-P1365-Q5848654-abcbe521-0-P585	Q155-P1365-Q5848654-abcbe521-0		P585	'point in time'@en	unknown	
Q155-P1365-Q5848654-abcbe521-0	Q155	'Brazil'@en	P1365	'replaces'@en	Q5848654	'Republic of the United States of Brazil'@en	Q155-P1365-Q5848654-abcbe521-0-P828	Q155-P1365-Q5848654-abcbe521-0		P828	'has cause'@en	unknown	
Q75613-P1365-Q5947557-f0fbc408-0	Q75613	'Almoravid dynasty'@en	P1365	'replaces'@en	Q5947557	'Taifa of Ceuta (1061-1084)'@en	Q75613-P1365-Q5947557-f0fbc408-0-P580	Q75613-P1365-Q5947557-f0fbc408-0		P580	'start time'@en	unknown	
Q75613-P1365-Q5947557-f0fbc408-0	Q75613	'Almoravid dynasty'@en	P1365	'replaces'@en	Q5947557	'Taifa of Ceuta (1061-1084)'@en	Q75613-P1365-Q5947557-f0fbc408-0-P585	Q75613-P1365-Q5947557-f0fbc408-0		P585	'point in time'@en	unknown	
Q75613-P1365-Q5947557-f0fbc408-0	Q75613	'Almoravid dynasty'@en	P1365	'replaces'@en	Q5947557	'Taifa of Ceuta (1061-1084)'@en	Q75613-P1365-Q5947557-f0fbc408-0-P828	Q75613-P1365-Q5947557-f0fbc408-0		P828	'has cause'@en	unknown	
Q199688-P1365-Q75613-2b6891d0-0	Q199688	'Almohad Caliphate'@en	P1365	'replaces'@en	Q75613	'Almoravid dynasty'@en	Q199688-P1365-Q75613-2b6891d0-0-P580	Q199688-P1365-Q75613-2b6891d0-0		P580	'start time'@en	unknown	
Q199688-P1365-Q75613-2b6891d0-0	Q199688	'Almohad Caliphate'@en	P1365	'replaces'@en	Q75613	'Almoravid dynasty'@en	Q199688-P1365-Q75613-2b6891d0-0-P585	Q199688-P1365-Q75613-2b6891d0-0		P585	'point in time'@en	unknown	
Q199688-P1365-Q75613-2b6891d0-0	Q199688	'Almohad Caliphate'@en	P1365	'replaces'@en	Q75613	'Almoravid dynasty'@en	Q199688-P1365-Q75613-2b6891d0-0-P828	Q199688-P1365-Q75613-2b6891d0-0		P828	'has cause'@en	unknown	
Q160307-P1365-Q828665-8c65ac0c-0	Q160307	'Fatimid Caliphate'@en	P1365	'replaces'@en	Q828665	'Ikhshidid dynasty'@en	Q160307-P1365-Q828665-8c65ac0c-0-P580	Q160307-P1365-Q828665-8c65ac0c-0		P580	'start time'@en	unknown	
Q160307-P1365-Q828665-8c65ac0c-0	Q160307	'Fatimid Caliphate'@en	P1365	'replaces'@en	Q828665	'Ikhshidid dynasty'@en	Q160307-P1365-Q828665-8c65ac0c-0-P585	Q160307-P1365-Q828665-8c65ac0c-0		P585	'point in time'@en	unknown	
Q160307-P1365-Q828665-8c65ac0c-0	Q160307	'Fatimid Caliphate'@en	P1365	'replaces'@en	Q828665	'Ikhshidid dynasty'@en	Q160307-P1365-Q828665-8c65ac0c-0-P828	Q160307-P1365-Q828665-8c65ac0c-0		P828	'has cause'@en	unknown	
Q217230-P1365-Q903779-bfbd464b-0	Q217230	'Empire of Brazil'@en	P1365	'replaces'@en	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	Q217230-P1365-Q903779-bfbd464b-0-P580	Q217230-P1365-Q903779-bfbd464b-0		P580	'start time'@en	unknown	
Q217230-P1365-Q903779-bfbd464b-0	Q217230	'Empire of Brazil'@en	P1365	'replaces'@en	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	Q217230-P1365-Q903779-bfbd464b-0-P585	Q217230-P1365-Q903779-bfbd464b-0		P585	'point in time'@en	unknown	
Q217230-P1365-Q903779-bfbd464b-0	Q217230	'Empire of Brazil'@en	P1365	'replaces'@en	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	Q217230-P1365-Q903779-bfbd464b-0-P828	Q217230-P1365-Q903779-bfbd464b-0		P828	'has cause'@en	unknown	
Q45670-P1365-Q903779-5599931b-0	Q45670	'Kingdom of Portugal'@en	P1365	'replaces'@en	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	Q45670-P1365-Q903779-5599931b-0-P580	Q45670-P1365-Q903779-5599931b-0		P580	'start time'@en	unknown	
Q45670-P1365-Q903779-5599931b-0	Q45670	'Kingdom of Portugal'@en	P1365	'replaces'@en	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	Q45670-P1365-Q903779-5599931b-0-P828	Q45670-P1365-Q903779-5599931b-0		P828	'has cause'@en	unknown	
Q160307-P1365-Q940123-f40012b0-0	Q160307	'Fatimid Caliphate'@en	P1365	'replaces'@en	Q940123	'Rustamid dynasty'@en	Q160307-P1365-Q940123-f40012b0-0-P580	Q160307-P1365-Q940123-f40012b0-0		P580	'start time'@en	unknown	
Q160307-P1365-Q940123-f40012b0-0	Q160307	'Fatimid Caliphate'@en	P1365	'replaces'@en	Q940123	'Rustamid dynasty'@en	Q160307-P1365-Q940123-f40012b0-0-P585	Q160307-P1365-Q940123-f40012b0-0		P585	'point in time'@en	unknown	
Q160307-P1365-Q940123-f40012b0-0	Q160307	'Fatimid Caliphate'@en	P1365	'replaces'@en	Q940123	'Rustamid dynasty'@en	Q160307-P1365-Q940123-f40012b0-0-P828	Q160307-P1365-Q940123-f40012b0-0		P828	'has cause'@en	unknown	
Q75613-P1365-Q965692-203baff7-0	Q75613	'Almoravid dynasty'@en	P1365	'replaces'@en	Q965692	'taifa (first period)'@en	Q75613-P1365-Q965692-203baff7-0-P580	Q75613-P1365-Q965692-203baff7-0		P580	'start time'@en	unknown	
Q75613-P1365-Q965692-203baff7-0	Q75613	'Almoravid dynasty'@en	P1365	'replaces'@en	Q965692	'taifa (first period)'@en	Q75613-P1365-Q965692-203baff7-0-P585	Q75613-P1365-Q965692-203baff7-0		P585	'point in time'@en	unknown	
Q75613-P1365-Q965692-203baff7-0	Q75613	'Almoravid dynasty'@en	P1365	'replaces'@en	Q965692	'taifa (first period)'@en	Q75613-P1365-Q965692-203baff7-0-P828	Q75613-P1365-Q965692-203baff7-0		P828	'has cause'@en	unknown	
