id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q155-P6-Q10304982-940c8ffb-0	Q155	'Brazil'@en	P6	'head of government'@en	Q10304982	'Jair Bolsonaro'@en	Q155-P6-Q10304982-940c8ffb-0-P805	Q155-P6-Q10304982-940c8ffb-0		P805	'statement is subject of'@en	unknown	
Q155-P6-Q463533-449831e6-0	Q155	'Brazil'@en	P6	'head of government'@en	Q463533	'Michel Temer'@en	Q155-P6-Q463533-449831e6-0-P805	Q155-P6-Q463533-449831e6-0		P805	'statement is subject of'@en	unknown	
