id	node1	node1;label	label	label;label	node2	node2;label	node2;wikidatatype	id	node1	node1;label	label	label;label	node2	node2;label	node2;wikidatatype
Q155-P571-9c5ecd-c64bdc96-0-P518-Q217230-0	Q155-P571-9c5ecd-c64bdc96-0		P518	'applies to part'@en	Q217230	'Empire of Brazil'@en	wikibase-item	Q155-P571-9c5ecd-c64bdc96-0	Q155	'Brazil'@en	P571	'inception'@en	^1822-09-07T00:00:00Z/11		time
