id	node1	node1;label	label	label;label	node2	node2;label
ckg:c23	ckgL1	Location	ckgr1	ckg:Represented By	h4r2	geoshape
ckg:c24	h4r2	geoshape	ckgr2	ckg:Contextualizes	h4c1	unidade geo-política
ckg:c25	ckgL1	Location	ckgr1	ckg:Represented By	h4r3	part of
ckg:c26	h4r3	part of	ckgr2	ckg:Contextualizes	h4c1	unidade geo-política
ckg:c38	ckgD1	Politics	ckgr1	ckg:Represented By	h4r1	form of government
ckg:c39	h4r1	form of government	ckgr2	ckg:Contextualizes	h4c1	unidade geo-política
